,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
30,12,17 11 29 06 00 00.0,.362721737474D-03,-.170530256582D-11,.000000000000D+00,.610000000000D+02,-.645312500000D+02,.405659754500D-08,-.168393794876D+01,-.328570604324D-05,.661516853143D-02,.737234950066D-05,.515368415642D+04,.280800000000D+06,.156462192535D-06,-.153001137034D+01,-.763684511185D-07,.987828364205D+00,.251781250000D+03,.907470654470D+00,-.786354183380D-08,-.286083345091D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.125728547573D-07,.610000000000D+02,.273606000000D+06,.000000000000D+00
31,15,17 11 29 06 00 00.0,-.357307959348D-03,-.113686837722D-12,.000000000000D+00,.990000000000D+02,.401562500000D+02,.503699552537D-08,.913268440199D+00,.230595469475D-05,.997438514605D-02,.116061419249D-04,.515365939331D+04,.280800000000D+06,-.894069671631D-07,.252024969897D+01,.949949026108D-07,.928761311734D+00,.139093750000D+03,.640415899756D+00,-.833963309348D-08,-.325013538118D-10,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.107102096081D-07,.990000000000D+02,.273606000000D+06,.000000000000D+00
32,24,17 11 29 06 00 00.0,-.428035855293D-04,-.454747350886D-12,.000000000000D+00,.770000000000D+02,.603125000000D+02,.527950562689D-08,-.148633973419D+00,.316090881824D-05,.636539619882D-02,.428780913353D-05,.515366281700D+04,.280800000000D+06,.465661287308D-07,-.267553800105D+01,.968575477600D-07,.943706955354D+00,.288125000000D+03,.482759569262D+00,-.868571893791D-08,.177150236161D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.279396772385D-08,.770000000000D+02,.273606000000D+06,.000000000000D+00
33,02,17 11 29 06 00 00.0,.268705189228D-03,-.989075488178D-11,.000000000000D+00,.440000000000D+02,.158125000000D+02,.530950687656D-08,-.162790115262D-01,.901520252228D-06,.173540343530D-01,.537186861038D-05,.515362309456D+04,.280800000000D+06,-.191852450371D-06,.451252145217D+00,.199303030968D-06,.948424035222D+00,.273562500000D+03,-.193400812071D+01,-.885536886166D-08,.215723271454D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.204890966415D-07,.440000000000D+02,.273726000000D+06,.000000000000D+00
34,10,17 11 29 06 00 00.0,.120031647384D-03,.727595761418D-11,.000000000000D+00,.960000000000D+02,-.595625000000D+02,.454018911710D-08,-.241417613059D+01,-.311806797981D-05,.300200155471D-02,.839680433273D-05,.515366745949D+04,.280800000000D+06,-.484287738800D-07,.154781282462D+01,.186264514923D-08,.960062695471D+00,.218437500000D+03,-.289285199037D+01,-.801997692137D-08,-.268939773850D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.186264514923D-08,.960000000000D+02,.274176000000D+06,.000000000000D+00
35,32,17 11 29 06 00 00.0,-.526819843799D-03,-.250111042988D-11,.000000000000D+00,.520000000000D+02,.456250000000D+02,.432732310752D-08,.248747517867D+01,.251643359661D-05,.149560952559D-02,.107716768980D-04,.515361532974D+04,.280800000000D+06,-.558793544769D-07,.259054784418D+01,-.614672899246D-07,.957676623418D+00,.167812500000D+03,-.265221891131D+01,-.791604402072D-08,.140005831805D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-09,.520000000000D+02,.275256000000D+06,.000000000000D+00
36,14,17 11 29 06 00 00.0,-.895583070815D-04,-.795807864051D-12,.000000000000D+00,.136000000000D+03,.496562500000D+02,.430267922386D-08,.143903321913D+01,.261515378952D-05,.925662100781D-02,.105984508991D-04,.515372335243D+04,.280800000000D+06,-.247731804848D-06,.267471981291D+01,-.109896063805D-06,.961725382328D+00,.174906250000D+03,-.195217665332D+01,-.801533387083D-08,.148220459691D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.136000000000D+03,.277236000000D+06,.000000000000D+00
37,21,17 11 29 08 00 00.0,-.457638874650D-03,.363797880709D-11,.000000000000D+00,.560000000000D+02,.229687500000D+02,.543415492579D-08,-.105791812990D+01,.150129199028D-05,.241311577847D-01,.555999577045D-05,.515355418396D+04,.288000000000D+06,-.406056642532D-06,.459283403089D+00,.415369868279D-06,.941878784666D+00,.266000000000D+03,-.162137237306D+01,-.891537136100D-08,.245010205659D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.977888703346D-08,.560000000000D+02,.280806000000D+06,.000000000000D+00
38,18,17 11 29 08 00 00.0,.633129384369D-03,.341060513165D-12,.000000000000D+00,.790000000000D+02,-.699375000000D+02,.534486549224D-08,-.197470406299D+01,-.352226197720D-05,.181999352062D-01,.714696943760D-05,.515363837814D+04,.288000000000D+06,.420957803726D-06,.149891922631D+01,.260770320892D-07,.925747020234D+00,.220218750000D+03,-.177033682259D+01,-.825462955274D-08,-.406445501515D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,-.111758708954D-07,.790000000000D+02,.280806000000D+06,.000000000000D+00
39,32,17 11 29 08 00 00.0,-.526838004589D-03,-.250111042988D-11,.000000000000D+00,.890000000000D+02,.397500000000D+02,.430375069706D-08,-.274523752895D+01,.216253101826D-05,.149722525384D-02,.114087015390D-04,.515361222267D+04,.288000000000D+06,.931322574615D-08,.259049132726D+01,-.745058059692D-08,.957677912249D+00,.157187500000D+03,-.265247534769D+01,-.783746931920D-08,.123933733766D-09,.100000000000D+01,.197700000000D+04,.000000000000D+00,.000000000000D+00,.000000000000D+00,.465661287308D-09,.890000000000D+02,.280806000000D+06,.000000000000D+00
