,Epoch_Time_of_Clock,PRN,SV_Clock_Bias,SV_Clock_Drift,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot
255,2017-11-01 05:58:15,2,0.000291373813367,-9.54969436862E-12,38.9313271164,5.12503090013E-09,-1.83855056793,2.11104386526E-06,0.017214861663,3.76720150752E-06,5153.60731391,360900.001357,2.74582987862E-07,0.952177775227,-3.96236847591E-09,0.947762114324,299.593625928,-1.94302689701,-8.3010984705E-09,3.70003612624E-10
256,2017-11-01 05:58:16,2,0.00029137323904,-9.54969436862E-12,38.9804341783,5.12679653438E-09,-1.82615810878,2.11438756619E-06,0.0172148632898,3.77075981602E-06,5153.60729125,360960.001457,2.73226974057E-07,0.952177275587,-1.25466446444E-09,0.947762122608,299.555045092,-1.94302629326,-8.3039670851E-09,3.69549060256E-10
257,2017-11-01 05:58:17,2,0.000291372664713,-9.54969436862E-12,39.029993555,5.12858164543E-09,-1.81385452172,2.11777043093E-06,0.0172148648534,3.77438154027E-06,5153.60726842,361020.001557,2.71835300025E-07,0.952176775905,1.48248432117E-09,0.947762130653,299.515307218,-1.94302568249,-8.30687772346E-09,3.69076778363E-10
258,2017-11-01 05:58:18,2,0.000291372090385,-9.54969436862E-12,39.0800037747,5.13038616979E-09,-1.80163960688,2.12119233379E-06,0.017214866354,3.77806649169E-06,5153.60724543,361080.001658,2.70408070654E-07,0.952176276182,4.24898028906E-09,0.947762138461,299.474415604,-1.94302506472,-8.30983025435E-09,3.68586819726E-10
259,2017-11-01 05:58:19,2,0.000291371516058,-9.54969436862E-12,39.130463365,5.13221004402E-09,-1.78951316439,2.12465314908E-06,0.0172148677918,3.7818144817E-06,5153.60722227,361140.001759,2.68945390835E-07,0.952175776418,7.04472584738E-09,0.947762146032,299.432373549,-1.94302443997,-8.31282454654E-09,3.68079237127E-10
260,2017-11-01 05:58:20,2,0.000291370941731,-9.54969436862E-12,39.181370854,5.13405320462E-09,-1.77747499439,2.12815275114E-06,0.0172148691669,3.78562532171E-06,5153.60719895,361200.001861,2.67447365455E-07,0.952175276613,9.86962340425E-09,0.947762153366,299.389184354,-1.94302380826,-8.3158604688E-09,3.67554083349E-10
261,2017-11-01 05:58:21,2,0.000291370367403,-9.54969436862E-12,39.2327247695,5.13591558815E-09,-1.76552489702,2.13169101428E-06,0.0172148704794,3.78949882314E-06,5153.60717547,361260.001963,2.65914099403E-07,0.952174776767,1.27235753678E-08,0.947762160465,299.344851319,-1.94302316961,-8.31893788991E-09,3.67011411174E-10
262,2017-11-01 05:58:22,2,0.000291369793076,-9.54969436862E-12,39.2845236396,5.13779713112E-09,-1.7536626724,2.13526781281E-06,0.0172148717296,3.7934347974E-06,5153.60715182,361320.002065,2.64345697569E-07,0.95217427688,1.56064841462E-08,0.947762167328,299.299377742,-1.94302252404,-8.32205667864E-09,3.66451273384E-10
263,2017-11-01 05:58:23,2,0.000291369218748,-9.54969436862E-12,39.3367659919,5.13969777008E-09,-1.74188812068,2.13888302106E-06,0.0172148729176,3.79743305592E-06,5153.60712801,361380.002167,2.62742264841E-07,0.952173776952,1.85182521476E-08,0.947762173958,299.252766924,-1.94302187159,-8.32521670375E-09,3.65873722761E-10
264,2017-11-01 05:58:24,2,0.000291368644421,-9.54969436862E-12,39.3894503546,5.14161744155E-09,-1.73020104198,2.14253651335E-06,0.0172148740436,3.8014934101E-06,5153.60710404,361440.00227,2.61103906107E-07,0.952173276983,2.145878178E-08,0.947762180354,299.205022163,-1.94302121225,-8.32841783402E-09,3.65278812087E-10
265,2017-11-01 05:58:25,2,0.000291368070093,-9.54969436862E-12,39.4425752555,5.14355608206E-09,-1.71860123645,2.14622816399E-06,0.0172148751078,3.80561567136E-06,5153.60707991,361500.002372,2.59430726258E-07,0.952172776973,2.44279754518E-08,0.947762186518,299.15614676,-1.94302054607,-8.33165993822E-09,3.64666594145E-10
266,2017-11-01 05:58:26,2,0.000291367495766,-9.54969436862E-12,39.4961392224,5.14551362815E-09,-1.70708850421,2.14995784731E-06,0.0172148761102,3.80979965111E-06,5153.60705562,361560.002474,2.5772283018E-07,0.952172276922,2.74257355708E-08,0.947762192449,299.106144015,-1.94301987306,-8.33494288511E-09,3.64037121716E-10
267,2017-11-01 05:58:27,2,0.000291366921438,-9.54969436862E-12,39.5501407834,5.14749001634E-09,-1.6956626454,2.15372543762E-06,0.0172148770511,3.81404516078E-06,5153.60703117,361620.002576,2.55980322765E-07,0.95217177683,3.04519645454E-08,0.94776219815,299.055017226,-1.94301919323,-8.33826654348E-09,3.63390447583E-10
268,2017-11-01 05:58:28,2,0.000291366347111,-9.54969436862E-12,39.6045784663,5.14948518318E-09,-1.68432346016,2.15753080925E-06,0.0172148779306,3.81835201178E-06,5153.60700656,361680.002678,2.54203308899E-07,0.952171276697,3.35065647837E-08,0.94776220362,299.002769694,-1.94301850662,-8.34163078209E-09,3.62726624528E-10
269,2017-11-01 05:58:29,2,0.000291365772783,-9.54969436862E-12,39.6594507991,5.15149906518E-09,-1.67307074862,2.16137383651E-06,0.017214878749,3.82272001552E-06,5153.60698179,361740.00278,2.52391893473E-07,0.952170776523,3.65894386937E-08,0.94776220886,298.949404718,-1.94301781324,-8.34503546972E-09,3.62045705333E-10
270,2017-11-01 05:58:30,2,0.000291365198456,-9.54969436862E-12,39.7147563096,5.15353159889E-09,-1.6619043109,2.16525439371E-06,0.0172148795063,3.82714898343E-06,5153.60695687,361800.002881,2.50546181375E-07,0.952170276308,3.97004886837E-08,0.947762213871,298.894925598,-1.94301711311,-8.34848047513E-09,3.61347742781E-10
271,2017-11-01 05:58:31,2,0.000291364624129,-9.54969436862E-12,39.7704935257,5.15558272083E-09,-1.65082394716,2.16917235519E-06,0.0172148802027,3.8316387269E-06,5153.60693178,361860.002982,2.48666277493E-07,0.952169776052,4.28396171617E-08,0.947762218654,298.839335633,-1.94301640626,-8.3519656671E-09,3.60632789653E-10
272,2017-11-01 05:58:32,2,0.000291364049801,-9.54969436862E-12,39.8266609754,5.15765236754E-09,-1.63982945752,2.17312759526E-06,0.0172148808384,3.83618905737E-06,5153.60690654,361920.003082,2.46752286717E-07,0.952169275756,4.6006726536E-08,0.94776222321,298.782638123,-1.9430156927,-8.35549091439E-09,3.59900898731E-10
273,2017-11-01 05:58:33,2,0.000291363475474,-9.54969436862E-12,39.8832571866,5.15974047554E-09,-1.62892064212,2.17711998824E-06,0.0172148814136,3.84079978624E-06,5153.60688114,361980.003182,2.44804313936E-07,0.952168775418,4.92017192145E-08,0.947762227539,298.724836367,-1.94301497246,-8.35905608578E-09,3.59152122798E-10
274,2017-11-01 05:58:34,2,0.000291362901147,-9.54969436862E-12,39.9402806871,5.16184698137E-09,-1.61809730109,2.18114940844E-06,0.0172148819284,3.84547072494E-06,5153.60685559,362040.00328,2.42822464038E-07,0.952168275039,5.24244976055E-08,0.947762231642,298.665933666,-1.94301424556,-8.36266105004E-09,3.58386514636E-10
275,2017-11-01 05:58:35,2,0.00029136232682,-9.54969436862E-12,39.997730005,5.16397182156E-09,-1.60735923456,2.18521573019E-06,0.017214882383,3.85020168487E-06,5153.60682988,362100.003378,2.40806841912E-07,0.95216777462,5.56749641172E-08,0.947762235519,298.605933319,-1.94301351202,-8.36630567594E-09,3.57604127027E-10
276,2017-11-01 05:58:36,2,0.000291361752493,-9.54969436862E-12,40.055603668,5.16611493265E-09,-1.59670624267,2.18931882781E-06,0.0172148827775,3.85499247746E-06,5153.60680402,362160.003475,2.38757552447E-07,0.95216727416,5.89530211576E-08,0.947762239173,298.544838625,-1.94301277186,-8.36998983225E-09,3.56805012754E-10
277,2017-11-01 05:58:37,2,0.000291361178167,-9.54969436862E-12,40.1139002041,5.16827625116E-09,-1.58613812556,2.19345857561E-06,0.0172148831121,3.85984291411E-06,5153.60677801,362220.003571,2.36674700532E-07,0.952166773658,6.22585711348E-08,0.947762242602,298.482652884,-1.94301202511,-8.37371338774E-09,3.55989224598E-10
278,2017-11-01 05:58:38,2,0.00029136060384,-9.54969436862E-12,40.1726181413,5.17045571362E-09,-1.57565468336,2.19763484792E-06,0.0172148833871,3.86475280625E-06,5153.60675184,362280.003666,2.34558391056E-07,0.952166273116,6.55915164571E-08,0.947762245808,298.419379396,-1.94301127177,-8.37747621119E-09,3.55156815341E-10
279,2017-11-01 05:58:39,2,0.000291360029513,-9.54969436862E-12,40.2317560074,5.17265325657E-09,-1.5652557162,2.20184751905E-06,0.0172148836024,3.8697219653E-06,5153.60672551,362340.00376,2.32408728907E-07,0.952165772533,6.89517595325E-08,0.947762248793,298.35502146,-1.94301051188,-8.38127817136E-09,3.54307837766E-10
280,2017-11-01 05:58:40,2,0.000291359455187,-9.54969436862E-12,40.2913123304,5.17486881653E-09,-1.55494102422,2.20609646333E-06,0.0172148837584,3.87475020265E-06,5153.60669904,362400.003853,2.30225818975E-07,0.95216527191,7.23392027693E-08,0.947762251555,298.289582376,-1.94300974546,-8.38511913703E-09,3.53442344655E-10
281,2017-11-01 05:58:41,2,0.000291358880861,-9.54969436862E-12,40.351285638,5.17710233005E-09,-1.54471040754,2.21038155506E-06,0.0172148838552,3.87983732974E-06,5153.60667241,362460.003944,2.28009766148E-07,0.952164771245,7.57537485754E-08,0.947762254097,298.223065443,-1.94300897252,-8.38899897696E-09,3.5256038879E-10
282,2017-11-01 05:58:42,2,0.000291358306535,-9.54969436862E-12,40.4116744584,5.17935373365E-09,-1.53456366632,2.21470266858E-06,0.0172148838929,3.88498315798E-06,5153.60664564,362520.004034,2.25760675315E-07,0.95216427054,7.91952993591E-08,0.947762256419,298.155473962,-1.94300819309,-8.39291755993E-09,3.51662022953E-10
283,2017-11-01 05:58:43,2,0.000291357732209,-9.54969436862E-12,40.4724773193,5.18162296386E-09,-1.52450060068,2.2190596782E-06,0.0172148838717,3.89018749878E-06,5153.60661871,362580.004122,2.23478651364E-07,0.952163769794,8.26637575285E-08,0.947762258521,298.086811231,-1.94300740719,-8.39687475472E-09,3.50747299927E-10
284,2017-11-01 05:58:44,2,0.000291357157883,-9.54969436862E-12,40.5336927487,5.18390995721E-09,-1.51452101075,2.22345245824E-06,0.0172148837917,3.89545016356E-06,5153.60659163,362640.004209,2.21163799186E-07,0.952163269007,8.61590254918E-08,0.947762260405,298.017080551,-1.94300661485,-8.40087043008E-09,3.49816272493E-10
285,2017-11-01 05:58:45,2,0.000291356583558,-9.54969436862E-12,40.5953192745,5.18621465024E-09,-1.50462469667,2.22788088301E-06,0.0172148836532,3.90077096373E-06,5153.6065644,362700.004294,2.18816223669E-07,0.952162768179,8.9681005657E-08,0.947762262071,297.946285221,-1.94300581607,-8.40490445479E-09,3.48868993433E-10
286,2017-11-01 05:58:46,2,0.000291356009232,-9.54969436862E-12,40.6573554245,5.18853697948E-09,-1.49481145858,2.23234482685E-06,0.0172148834563,3.90614971071E-06,5153.60653703,362760.004378,2.164360297E-07,0.95216226731,9.32296004324E-08,0.94776226352,297.87442854,-1.94300501089,-8.40897669763E-09,3.47905515531E-10
287,2017-11-01 05:58:47,2,0.000291355434907,-9.54969436862E-12,40.7197997268,5.19087688146E-09,-1.4850810966,2.23684416406E-06,0.0172148832012,3.91158621592E-06,5153.6065095,362820.004459,2.1402332217E-07,0.952161766401,9.6804712226E-08,0.947762264752,297.801513809,-1.94300419932,-8.41308702736E-09,3.46925891567E-10
288,2017-11-01 05:58:48,2,0.000291354860582,-9.54969436862E-12,40.7826507092,5.19323429271E-09,-1.47543341088,2.24137876896E-06,0.017214882888,3.91708029077E-06,5153.60648183,362880.004539,2.11578205968E-07,0.952161265451,1.00406243446E-07,0.947762265769,297.727544326,-1.94300338138,-8.41723531275E-09,3.45930174325E-10
289,2017-11-01 05:58:49,2,0.000291354286258,-9.54969436862E-12,40.8459068996,5.19560914976E-09,-1.46586820154,2.24594851589E-06,0.0172148825169,3.92263174668E-06,5153.60645401,362940.004617,2.09100785981E-07,0.95216076446,1.040340965E-07,0.947762266571,297.652523392,-1.94300255711,-8.42142142258E-09,3.44918416586E-10
290,2017-11-01 05:58:50,2,0.000291353711933,-9.54969436862E-12,40.909566826,5.19800138915E-09,-1.45638526873,2.25055327914E-06,0.017214882088,3.92824039506E-06,5153.60642605,363000.004693,2.06591167099E-07,0.952160263429,1.07688173798E-07,0.947762267159,297.576454306,-1.94300172651,-8.42564522562E-09,3.43890671132E-10
291,2017-11-01 05:58:51,2,0.000291353137609,-9.54969436862E-12,40.9736290162,5.2004109474E-09,-1.44698441257,2.25519293305E-06,0.0172148816015,3.93390604733E-06,5153.60639794,363060.004766,2.04049454211E-07,0.952159762357,1.11368377746E-07,0.947762267534,297.499340368,-1.94300088961,-8.42990659063E-09,3.42846990746E-10
292,2017-11-01 05:58:52,2,0.000291352563285,-9.54969436862E-12,41.0380919982,5.20283776105E-09,-1.4376654332,2.25986735193E-06,0.0172148810577,3.9396285149E-06,5153.60636968,363120.004838,2.01475752205E-07,0.952159261244,1.15074610752E-07,0.947762267696,297.421184877,-1.94300004643,-8.4342053864E-09,3.4178742821E-10
293,2017-11-01 05:58:53,2,0.000291351988962,-9.54969436862E-12,41.1029542998,5.20528176663E-09,-1.42842813076,2.26457641011E-06,0.0172148804566,3.94540760919E-06,5153.60634128,363180.004907,1.98870165971E-07,0.95215876009,1.18806775226E-07,0.947762267646,297.341991133,-1.94299919699,-8.43854148168E-09,3.40712036306E-10
294,2017-11-01 05:58:54,2,0.000291351414638,-9.54969436862E-12,41.168214449,5.20774290067E-09,-1.41927230538,2.26931998189E-06,0.0172148797984,3.95124314162E-06,5153.60631274,363240.004973,1.96232800397E-07,0.952158258896,1.22564773576E-07,0.947762267385,297.261762436,-1.94299834131,-8.44291474526E-09,3.39620867816E-10
295,2017-11-01 05:58:55,2,0.000291350840315,-9.54969436862E-12,41.2338709736,5.2102210997E-09,-1.41019775719,2.27409794161E-06,0.0172148790832,3.9571349236E-06,5153.60628405,363300.005038,1.93563760372E-07,0.952157757661,1.26348508208E-07,0.947762266914,297.180502084,-1.94299747942,-8.4473250459E-09,3.38513975522E-10
296,2017-11-01 05:58:56,2,0.000291350265992,-9.54969436862E-12,41.2999224017,5.21271630026E-09,-1.40120428632,2.27891016357E-06,0.0172148783114,3.96308276654E-06,5153.60625522,363360.005099,1.90863150785E-07,0.952157256385,1.30157881532E-07,0.947762266233,297.098213379,-1.94299661133,-8.45177225237E-09,3.37391412207E-10
297,2017-11-01 05:58:57,2,0.00029134969167,-9.54969436862E-12,41.3663672611,5.21522843887E-09,-1.39229169293,2.28375652211E-06,0.0172148774829,3.96908648187E-06,5153.60622625,363420.005158,1.88131076524E-07,0.952156755069,1.33992795956E-07,0.947762265343,297.014899619,-1.94299573707,-8.45625623345E-09,3.36253230652E-10
298,2017-11-01 05:58:58,2,0.000291349117348,-9.54969436862E-12,41.4332040797,5.21775745207E-09,-1.38345977712,2.28863689153E-06,0.017214876598,3.975145881E-06,5153.60619713,363480.005215,1.8536764248E-07,0.952156253712,1.37853153887E-07,0.947762264244,296.930564104,-1.94299485666,-8.4607768579E-09,3.3509948364E-10
299,2017-11-01 05:58:59,2,0.000291348543026,-9.54969436862E-12,41.5004313854,5.22030327638E-09,-1.37470833905,2.29355114616E-06,0.0172148756568,3.98126077534E-06,5153.60616788,363540.005268,1.82572953539E-07,0.952155752315,1.41738857734E-07,0.947762262939,296.845210133,-1.94299397011,-8.4653339945E-09,3.33930223953E-10
300,2017-11-01 05:59:00,2,0.000291347968704,-9.54969436862E-12,41.5680477061,5.22286584835E-09,-1.36603717885,2.29849916031E-06,0.0172148746596,3.9874309763E-06,5153.60613848,363600.005319,1.79747114592E-07,0.952155250877,1.45649809905E-07,0.947762261426,296.758841007,-1.94299307746,-8.46992751202E-09,3.32745504373E-10
301,2017-11-01 05:59:01,2,0.000291347394383,-9.54969436862E-12,41.6360515698,5.2254451045E-09,-1.35744609664,2.30348080831E-06,0.0172148736064,3.99365629532E-06,5153.60610894,363660.005367,1.76890230527E-07,0.952154749398,1.49585912809E-07,0.947762259708,296.671460025,-1.94299217871,-8.47455727923E-09,3.31545377682E-10
302,2017-11-01 05:59:02,2,0.000291346820062,-9.54969436862E-12,41.7044415043,5.22804098136E-09,-1.34893489257,2.30849596447E-06,0.0172148724974,3.99993654379E-06,5153.60607927,363720.005412,1.74002406233E-07,0.952154247878,1.53547068853E-07,0.947762257784,296.583070486,-1.9429912739,-8.4792231649E-09,3.30329896663E-10
303,2017-11-01 05:59:03,2,0.000291346245742,-9.54969436862E-12,41.7732160376,5.23065341547E-09,-1.34050336677,2.31354450312E-06,0.0172148713329,4.00627153314E-06,5153.60604945,363780.005453,1.71083746599E-07,0.952153746319,1.57533180445E-07,0.947762255656,296.493675691,-1.94299036304,-8.4839250378E-09,3.29099114097E-10
304,2017-11-01 05:59:04,2,0.000291345671422,-9.54969436862E-12,41.8423736976,5.23328234335E-09,-1.33215131937,2.31862629857E-06,0.0172148701129,4.01266107479E-06,5153.6060195,363840.005492,1.68134356514E-07,0.952153244718,1.61544149993E-07,0.947762253325,296.403278938,-1.94298944616,-8.48866276671E-09,3.27853082767E-10
305,2017-11-01 05:59:05,2,0.000291345097102,-9.54969436862E-12,41.9119130121,5.23592770154E-09,-1.32387855051,2.32374122514E-06,0.0172148688376,4.01910498014E-06,5153.60598941,363900.005527,1.65154340866E-07,0.952152743077,1.65579879907E-07,0.94776225079,296.311883527,-1.94298852327,-8.49343622038E-09,3.26591855455E-10
306,2017-11-01 05:59:06,2,0.000291344522783,-9.54969436862E-12,41.9818325091,5.23858942658E-09,-1.31568486032,2.32888915715E-06,0.0172148675072,4.02560306061E-06,5153.60595918,363960.005559,1.62143804544E-07,0.952152241396,1.69640272593E-07,0.947762248053,296.219492759,-1.9429875944,-8.49824526761E-09,3.25315484943E-10
307,2017-11-01 05:59:07,2,0.000291343948464,-9.54969436862E-12,42.0521307166,5.24126745498E-09,-1.30757004894,2.33406996892E-06,0.0172148661219,4.03215512763E-06,5153.60592882,364020.005587,1.59102852438E-07,0.952151739673,1.7372523046E-07,0.947762245114,296.126109932,-1.94298665957,-8.50308977715E-09,3.24024024013E-10
308,2017-11-01 05:59:08,2,0.000291343374146,-9.54969436862E-12,42.1228061623,5.24396172329E-09,-1.2995339165,2.33928353477E-06,0.0172148646817,4.03876099259E-06,5153.60589832,364080.005612,1.56031589435E-07,0.952151237911,1.77834655917E-07,0.947762241975,296.031738346,-1.9429857188,-8.50796961777E-09,3.22717525447E-10
309,2017-11-01 05:59:09,2,0.000291342799828,-9.54969436862E-12,42.1938573743,5.24667216803E-09,-1.29157626313,2.34452972902E-06,0.017214863187,4.04542046693E-06,5153.60586768,364140.005633,1.52930120426E-07,0.952150736108,1.8196845137E-07,0.947762238636,295.936381301,-1.9429847721,-8.51288465826E-09,3.21396042028E-10
310,2017-11-01 05:59:10,2,0.00029134222551,-9.54969436862E-12,42.2652828803,5.24939872574E-09,-1.28369688898,2.34980842599E-06,0.0172148616378,4.05213336206E-06,5153.60583691,364200.00565,1.49798550298E-07,0.952150234264,1.86126519229E-07,0.947762235097,295.840042097,-1.94298381951,-8.51783476737E-09,3.20059626538E-10
311,2017-11-01 05:59:11,2,0.000291341651193,-9.54969436862E-12,42.3370812085,5.25214133294E-09,-1.27589559417,2.35511949999E-06,0.0172148600344,4.05889948938E-06,5153.60580601,364260.005664,1.46636983941E-07,0.95214973238,1.90308761902E-07,0.94776223136,295.742724033,-1.94298286105,-8.52281981389E-09,3.18708331758E-10
312,2017-11-01 05:59:12,2,0.000291341076876,-9.54969436862E-12,42.4092508865,5.25489992618E-09,-1.26817217883,2.36046282535E-06,0.0172148583768,4.06571866033E-06,5153.60577497,364320.005674,1.43445526243E-07,0.952149230455,1.94515081796E-07,0.947762227425,295.644430408,-1.94298189672,-8.52783966657E-09,3.17342210472E-10
313,2017-11-01 05:59:13,2,0.00029134050256,-9.54969436862E-12,42.4817904424,5.25767444197E-09,-1.26052644311,2.36583827638E-06,0.0172148566652,4.0725906863E-06,5153.6057438,364380.00568,1.40224282094E-07,0.95214872849,1.9874538132E-07,0.947762223294,295.545164522,-1.94298092657,-8.5328941942E-09,3.1596131546E-10
314,2017-11-01 05:59:14,2,0.000291339928244,-9.54969436862E-12,42.5546984041,5.26046481686E-09,-1.25295818714,2.37124572741E-06,0.0172148548999,4.07951537873E-06,5153.60571249,364440.005682,1.36973356381E-07,0.952148226485,2.02999562882E-07,0.947762218965,295.444929676,-1.9429799506,-8.53798326555E-09,3.14565699506E-10
315,2017-11-01 05:59:15,2,0.000291339353929,-9.54969436862E-12,42.6279732995,5.26327098737E-09,-1.24546721105,2.37668505275E-06,0.0172148530809,4.08649254902E-06,5153.60568106,364500.005679,1.33692853995E-07,0.952147724439,2.0727752889E-07,0.947762214441,295.343729168,-1.94297896883,-8.54310674937E-09,3.13155415392E-10
316,2017-11-01 05:59:16,2,0.000291338779614,-9.54969436862E-12,42.7016136564,5.26609289004E-09,-1.23805331498,2.38215612673E-06,0.0172148512085,4.09352200859E-06,5153.60564949,364560.005673,1.30382879823E-07,0.952147222352,2.11579181752E-07,0.947762209723,295.241566298,-1.9429779813,-8.54826451446E-09,3.11730515899E-10
317,2017-11-01 05:59:17,2,0.000291338205299,-9.54969436862E-12,42.7756180029,5.2689304614E-09,-1.23071629905,2.38765882365E-06,0.0172148492827,4.10060356885E-06,5153.60561779,364620.005662,1.27043538755E-07,0.952146720226,2.15904423877E-07,0.94776220481,295.138444366,-1.94297698802,-8.55345642957E-09,3.1029105381E-10
318,2017-11-01 05:59:18,2,0.000291337630986,-9.54969436862E-12,42.8499848667,5.27178363797E-09,-1.22345596341,2.39319301785E-06,0.0172148473039,4.10773704123E-06,5153.60558596,364680.005647,1.23674935679E-07,0.952146218058,2.20253157672E-07,0.947762199704,295.034366672,-1.942975989,-8.55868236348E-09,3.08837081907E-10
319,2017-11-01 05:59:19,2,0.000291337056672,-9.54969436862E-12,42.9247127759,5.2746523563E-09,-1.21627210819,2.39875858364E-06,0.017214845272,4.11492223713E-06,5153.60555401,364740.005628,1.20277175485E-07,0.952145715851,2.24625285546E-07,0.947762194405,294.929336514,-1.94297498429,-8.56394218496E-09,3.07368652971E-10
320,2017-11-01 05:59:20,2,0.000291336482359,-9.54969436862E-12,42.9998002583,5.27753655291E-09,-1.20916453353,2.40435539533E-06,0.0172148431874,4.12215896798E-06,5153.60552192,364800.005604,1.16850363061E-07,0.952145213603,2.29020709906E-07,0.947762188915,294.823357193,-1.94297397388,-8.56923576278E-09,3.05885819787E-10
321,2017-11-01 05:59:21,2,0.000291335908047,-9.54969436862E-12,43.0752458418,5.28043616433E-09,-1.20213303955,2.40998332726E-06,0.0172148410501,4.12944704518E-06,5153.6054897,364860.005575,1.13394603296E-07,0.952144711314,2.33439333161E-07,0.947762183233,294.716432008,-1.94297295781,-8.57456296572E-09,3.04388635134E-10
322,2017-11-01 05:59:22,2,0.000291335333735,-9.54969436862E-12,43.1510480544,5.2833511271E-09,-1.19517742639,2.41564225373E-06,0.0172148388603,4.13678628016E-06,5153.60545736,364920.005542,1.09910001079E-07,0.952144208985,2.3788105772E-07,0.947762177361,294.608564259,-1.9429719361,-8.57992366253E-09,3.02877151797E-10
323,2017-11-01 05:59:23,2,0.000291334759424,-9.54969436862E-12,43.2272054239,5.28628137775E-09,-1.1882974942,2.42133204906E-06,0.0172148366183,4.14417648433E-06,5153.60542489,364980.005504,1.06396661298E-07,0.952143706616,2.42345785989E-07,0.947762171299,294.499757246,-1.94297090876,-8.585317722E-09,3.01351422556E-10
324,2017-11-01 05:59:24,2,0.000291334185114,-9.54969436862E-12,43.3037164783,5.2892268528E-09,-1.18149304309,2.42705258759E-06,0.017214834324,4.15161746911E-06,5153.60539229,365040.005461,1.02854688843E-07,0.952143204207,2.46833420378E-07,0.947762165049,294.390014268,-1.94296987582,-8.5907450129E-09,2.99811500194E-10
325,2017-11-01 05:59:25,2,0.000291333610804,-9.54969436862E-12,43.3805797454,5.29218748879E-09,-1.17476387321,2.43280374362E-06,0.0172148319778,4.1591090459E-06,5153.60535957,365100.005413,9.92841886029E-08,0.952142701757,2.51343863294E-07,0.94776215861,294.279338624,-1.94296883731,-8.59620540399E-09,2.98257437493E-10
326,2017-11-01 05:59:26,2,0.000291333036494,-9.54969436862E-12,43.4577937533,5.29516322226E-09,-1.16810978469,2.43858539147E-06,0.0172148295798,4.16665102613E-06,5153.60532672,365160.00536,9.56852654656E-08,0.952142199267,2.55877017146E-07,0.947762151984,294.167733615,-1.94296779323,-8.60169876405E-09,2.96689287235E-10
327,2017-11-01 05:59:27,2,0.000291332462185,-9.54969436862E-12,43.5353570297,5.29815398973E-09,-1.16153057766,2.44439740546E-06,0.0172148271301,4.17424322121E-06,5153.60529375,365220.005303,9.20580243203E-08,0.952141696736,2.60432784342E-07,0.947762145171,294.055202539,-1.94296674362,-8.60722496184E-09,2.95107102203E-10
328,2017-11-01 05:59:28,2,0.000291331887877,-9.54969436862E-12,43.6132681026,5.30115972774E-09,-1.15502605226,2.45023965992E-06,0.017214824629,4.18188544257E-06,5153.60526065,365280.005239,8.8402570056E-08,0.952141194166,2.65011067289E-07,0.947762138172,293.941748698,-1.94296568849,-8.61278386615E-09,2.93510935179E-10
329,2017-11-01 05:59:29,2,0.000291331313569,-9.54969436862E-12,43.6915255,5.30418037281E-09,-1.14859600863,2.45611202916E-06,0.0172148220765,4.1895775016E-06,5153.60522743,365340.005171,8.47190075614E-08,0.952140691555,2.69611768397E-07,0.947762130989,293.827375389,-1.94296462786,-8.61837534574E-09,2.91900838944E-10
330,2017-11-01 05:59:30,2,0.000291330739262,-9.54969436862E-12,43.7701277496,5.30721586148E-09,-1.1422402469,2.4620143875E-06,0.0172148194729,4.19731920974E-06,5153.60519409,365400.005098,8.10074417255E-08,0.952140188903,2.74234790072E-07,0.94776212362,293.712085913,-1.94296356176,-8.62399926938E-09,2.90276866281E-10
331,2017-11-01 05:59:31,2,0.000291330164956,-9.54969436862E-12,43.8490733795,5.31026613028E-09,-1.13595856719,2.46794660926E-06,0.0172148168182,4.20511037839E-06,5153.60516062,365460.005018,7.7267977437E-08,0.952139686212,2.78880034724E-07,0.947762116068,293.59588357,-1.94296249021,-8.62965550584E-09,2.88639069972E-10
332,2017-11-01 05:59:32,2,0.00029132959065,-9.54969436862E-12,43.9283609175,5.31333111574E-09,-1.12975076966,2.47390856876E-06,0.0172148141128,4.21295081897E-06,5153.60512703,365520.004934,7.35007195848E-08,0.95213918348,2.8354740476E-07,0.947762108333,293.478771659,-1.94296141322,-8.6353439239E-09,2.86987502799E-10
333,2017-11-01 05:59:33,2,0.000291329016345,-9.54969436862E-12,44.0079888916,5.3164107544E-09,-1.12361665442,2.47990014031E-06,0.0172148113566,4.22084034289E-06,5153.60509332,365580.004844,6.97057730577E-08,0.952138680708,2.88236802589E-07,0.947762100416,293.360753479,-1.94296033083,-8.64106439233E-09,2.85322217544E-10
334,2017-11-01 05:59:34,2,0.000291328442041,-9.54969436862E-12,44.0879558296,5.31950498278E-09,-1.11755602162,2.48592119825E-06,0.01721480855,4.22877876158E-06,5153.60505949,365640.004748,6.58832427446E-08,0.952138177895,2.92948130619E-07,0.947762092317,293.241832331,-1.94295924305,-8.64681677988E-09,2.83643266991E-10
335,2017-11-01 05:59:35,2,0.000291327867737,-9.54969436862E-12,44.1682602595,5.32261373741E-09,-1.11156867139,2.49197161688E-06,0.017214805693,4.23676588645E-06,5153.60502553,365700.004646,6.20332335344E-08,0.952137675043,2.97681291257E-07,0.947762084038,293.122011513,-1.94295814989,-8.65260095535E-09,2.81950703919E-10
